customer_id,location,segment,signup_date
24541,Bengaluru,Regular,2024-11-10 11:59:38
24542,Ahmedabad,Regular,2025-04-15 12:55:57
24543,Chennai,Prime,2023-06-16 01:56:59
24544,Kolkata,Regular,2022-05-14 00:10:17
24545,Hyderabad,Prime,2022-11-11 15:58:02
24546,Ahmedabad,Prime,2023-08-08 21:03:26
24547,Hyderabad,Prime,2020-03-23 04:32:26
24548,Chennai,Prime,2022-07-15 08:44:01
24549,Delhi,Prime,2021-02-11 16:33:48
24550,Remote,Prime,2023-07-18 15:31:12
24551,Ahmedabad,Regular,2025-04-07 19:16:47
24552,Kolkata,Prime,2021-03-06 22:44:58
24553,Chennai,Regular,2020-04-12 11:44:06
24554,Pune,Regular,2023-10-22 09:18:00
24555,Delhi,Regular,2020-06-10 16:08:12
24556,Ahmedabad,Prime,2022-03-02 02:25:36
24557,Lucknow,Regular,2022-03-17 01:08:28
24558,Chennai,Regular,2022-08-01 16:21:26
24559,Remote,Regular,2022-11-26 01:03:31
24560,Kolkata,Regular,2023-12-06 18:24:13
24561,Remote,Business,2023-07-27 21:53:12
24562,Hyderabad,Business,2021-06-29 00:31:16
24563,Pune,Prime,2020-11-18 03:45:08
24564,Mumbai,Regular,2020-10-19 06:00:38
24565,Hyderabad,Regular,2022-12-22 15:45:06
24566,Chennai,Regular,2023-03-30 08:14:16
24567,Lucknow,Prime,2024-06-14 23:34:17
24568,Lucknow,Regular,2024-06-02 12:31:12
24569,Ahmedabad,Prime,2020-12-16 13:54:18
24570,Hyderabad,Prime,2022-02-26 08:10:01
24571,Pune,Regular,2020-04-19 13:58:18
24572,Kolkata,Prime,2025-07-13 03:30:37
24573,Delhi,Regular,2025-07-08 13:09:17
24574,Delhi,Regular,2022-07-26 14:01:22
24575,Hyderabad,Regular,2021-05-08 17:22:53
24576,Bengaluru,Prime,2022-07-18 22:23:44
24577,Remote,Business,2024-07-29 13:33:54
24578,Hyderabad,Regular,2023-10-01 15:41:41
24579,Lucknow,Regular,2024-07-05 14:07:33
24580,Mumbai,Prime,2020-06-15 21:33:55
24581,Hyderabad,Regular,2020-10-12 00:17:19
24582,Kolkata,Regular,2022-04-17 23:17:41
24583,Mumbai,Prime,2023-06-16 02:17:26
24584,Ahmedabad,Prime,2023-01-30 09:13:53
24585,Remote,Prime,2024-11-16 09:47:54
24586,Hyderabad,Prime,2021-04-18 03:51:47
24587,Lucknow,Regular,2022-10-23 04:11:41
24588,Delhi,Prime,2020-03-02 01:52:07
24589,Kolkata,Regular,2020-11-13 16:39:05
24590,Delhi,Business,2023-01-04 03:30:22
24591,Remote,Business,2023-02-18 09:14:25
24592,Lucknow,Prime,2023-04-09 11:57:39
24593,Remote,Regular,2024-07-25 20:02:13
24594,Remote,Regular,2024-12-25 09:51:10
24595,Delhi,Regular,2021-03-21 09:19:16
24596,Bengaluru,Regular,2024-01-19 17:29:48
24597,Kolkata,Regular,2024-01-02 10:54:50
24598,Delhi,Regular,2022-07-09 18:41:09
24599,Chennai,Regular,2022-03-03 04:35:06
24600,Pune,Regular,2023-10-25 01:56:18
24601,Bengaluru,Regular,2022-02-14 01:13:19
24602,Pune,Regular,2025-06-26 03:56:52
24603,Hyderabad,Regular,2020-06-25 09:44:05
24604,Pune,Prime,2021-09-06 18:49:53
24605,Pune,Regular,2022-07-18 17:39:56
24606,Hyderabad,Regular,2021-12-22 10:15:57
24607,Delhi,Prime,2024-02-18 20:55:57
24608,Bengaluru,Regular,2022-09-24 09:06:48
24609,Remote,Prime,2020-05-04 18:15:11
24610,Kolkata,Regular,2024-12-12 14:29:27
24611,Mumbai,Regular,2020-11-26 13:18:34
24612,Hyderabad,Prime,2023-10-26 14:30:35
24613,Pune,Regular,2022-01-22 13:04:23
24614,Chennai,Prime,2025-08-10 06:55:12
24615,Pune,Prime,2022-06-06 08:25:44
24616,Chennai,Regular,2021-01-01 23:27:23
24617,Lucknow,Prime,2020-07-14 15:26:34
24618,Mumbai,Prime,2022-01-24 05:45:51
24619,Hyderabad,Business,2025-02-16 11:27:23
24620,Delhi,Prime,2022-10-08 02:42:19
24621,Kolkata,Regular,2020-09-27 10:44:36
24622,Delhi,Prime,2020-01-25 15:21:28
24623,Pune,Regular,2020-06-18 05:22:04
24624,Remote,Prime,2021-08-01 01:50:17
24625,Remote,Prime,2021-04-19 19:13:48
24626,Lucknow,Prime,2023-08-11 21:22:51
24627,Mumbai,Regular,2021-11-01 12:47:37
24628,Delhi,Regular,2025-03-12 21:02:49
24629,Remote,Business,2022-05-04 20:58:52
24630,Bengaluru,Prime,2021-07-30 08:21:01
24631,Pune,Prime,2024-02-27 13:39:04
24632,Kolkata,Regular,2022-12-07 12:22:20
24633,Ahmedabad,Regular,2022-05-30 15:30:43
24634,Hyderabad,Regular,2022-09-05 06:06:32
24635,Ahmedabad,Regular,2025-05-15 13:55:38
24636,Kolkata,Regular,2022-10-06 15:38:43
24637,Ahmedabad,Prime,2020-05-09 23:50:14
24638,Chennai,Regular,2023-08-02 22:09:26
24639,Remote,Regular,2020-12-28 05:44:35
24640,Kolkata,Regular,2024-01-02 20:24:01
24641,Hyderabad,Business,2020-06-04 15:48:56
24642,Delhi,Prime,2021-03-23 19:14:58
24643,Bengaluru,Regular,2022-04-21 23:32:44
24644,Remote,Prime,2020-08-20 08:55:20
24645,Lucknow,Prime,2024-11-01 02:03:28
24646,Hyderabad,Regular,2021-02-23 10:30:32
24647,Chennai,Prime,2023-09-06 08:29:56
24648,Bengaluru,Regular,2025-05-23 07:26:20
24649,Pune,Regular,2023-01-29 08:19:40
24650,Hyderabad,Regular,2024-05-19 21:29:12
24651,Chennai,Business,2025-02-27 22:12:06
24652,Kolkata,Business,2021-12-15 20:03:09
24653,Kolkata,Business,2022-04-13 13:55:31
24654,Lucknow,Regular,2023-05-24 03:36:44
24655,Mumbai,Prime,2025-02-02 20:30:19
24656,Hyderabad,Prime,2024-07-20 21:41:57
24657,Ahmedabad,Regular,2024-01-17 11:01:30
24658,Hyderabad,Regular,2023-12-06 19:00:34
24659,Bengaluru,Prime,2021-05-24 01:09:07
24660,Remote,Regular,2022-02-26 16:43:02
24661,Pune,Prime,2020-11-05 01:31:26
24662,Bengaluru,Prime,2021-10-25 06:47:25
24663,Mumbai,Regular,2025-03-15 00:24:36
24664,Lucknow,Prime,2021-07-21 13:59:57
24665,Bengaluru,Regular,2021-02-25 23:20:29
24666,Delhi,Regular,2024-09-04 08:15:33
24667,Lucknow,Prime,2025-03-13 01:33:15
24668,Chennai,Prime,2024-12-05 21:08:52
24669,Kolkata,Regular,2020-12-29 23:14:50
24670,Mumbai,Regular,2020-05-21 23:11:05
24671,Delhi,Regular,2020-01-19 23:16:34
24672,Pune,Prime,2023-09-16 20:58:58
24673,Chennai,Regular,2023-07-25 19:10:09
24674,Remote,Prime,2022-02-24 02:19:40
24675,Pune,Regular,2023-08-21 08:27:34
24676,Mumbai,Prime,2020-11-08 08:09:48
24677,Kolkata,Regular,2024-08-05 03:08:47
24678,Delhi,Regular,2021-08-19 11:56:13
24679,Ahmedabad,Prime,2020-04-05 05:34:41
24680,Kolkata,Prime,2020-06-05 07:49:11
24681,Kolkata,Regular,2021-07-20 07:06:47
24682,Pune,Regular,2020-12-13 15:33:58
24683,Remote,Regular,2023-01-18 21:48:00
24684,Chennai,Regular,2023-07-15 09:35:13
24685,Lucknow,Prime,2024-01-17 17:18:33
24686,Bengaluru,Regular,2023-07-22 21:54:47
24687,Lucknow,Regular,2022-09-08 21:03:10
24688,Chennai,Regular,2020-01-13 18:17:55
24689,Ahmedabad,Regular,2024-12-12 07:56:30
24690,Bengaluru,Regular,2020-08-29 00:26:25
24691,Kolkata,Business,2021-07-28 21:21:35
24692,Remote,Regular,2022-07-10 13:56:46
24693,Hyderabad,Regular,2023-11-01 21:12:25
24694,Chennai,Regular,2024-01-23 16:04:27
24695,Hyderabad,Business,2020-01-29 05:46:17
24696,Lucknow,Business,2022-01-11 00:07:55
24697,Kolkata,Prime,2022-07-26 05:24:57
24698,Pune,Regular,2021-10-16 01:21:50
24699,Pune,Regular,2023-07-27 13:08:19
24700,Remote,Regular,2020-10-18 00:43:09
24701,Kolkata,Regular,2022-02-24 00:56:07
24702,Chennai,Prime,2021-06-08 11:50:32
24703,Remote,Business,2025-04-07 15:52:00
24704,Bengaluru,Regular,2020-03-12 10:13:07
24705,Bengaluru,Regular,2022-04-26 05:39:56
24706,Kolkata,Business,2020-08-25 15:06:42
24707,Remote,Prime,2024-04-10 18:11:47
24708,Delhi,Prime,2025-07-02 23:42:05
24709,Hyderabad,Business,2023-05-08 02:31:29
24710,Remote,Regular,2020-09-11 21:22:11
24711,Ahmedabad,Prime,2021-11-07 20:38:16
24712,Hyderabad,Prime,2025-04-07 05:19:18
24713,Delhi,Prime,2025-01-05 10:18:10
24714,Chennai,Regular,2023-04-07 19:30:41
24715,Delhi,Prime,2023-11-21 06:35:00
24716,Lucknow,Prime,2020-06-08 11:41:48
24717,Ahmedabad,Regular,2021-06-30 04:39:22
24718,Kolkata,Regular,2023-05-16 05:18:33
24719,Chennai,Regular,2020-05-31 15:19:29
24720,Hyderabad,Prime,2025-01-19 23:12:10
24721,Kolkata,Regular,2021-10-12 09:20:48
24722,Bengaluru,Regular,2022-08-02 02:47:56
24723,Ahmedabad,Regular,2023-12-31 19:48:26
24724,Chennai,Prime,2022-06-05 23:05:28
24725,Chennai,Regular,2023-04-25 01:13:55
24726,Delhi,Regular,2020-05-09 01:41:22
24727,Remote,Prime,2020-10-16 17:33:58
24728,Ahmedabad,Regular,2022-04-11 15:15:12
24729,Kolkata,Regular,2021-10-27 14:23:08
24730,Delhi,Regular,2024-11-12 04:42:26
24731,Hyderabad,Regular,2023-11-03 02:21:28
24732,Hyderabad,Regular,2022-03-01 17:05:50
24733,Lucknow,Prime,2022-02-04 08:30:10
24734,Remote,Regular,2020-08-15 05:33:49
24735,Mumbai,Prime,2024-01-30 08:53:35
24736,Hyderabad,Regular,2024-06-04 15:47:42
24737,Remote,Regular,2022-11-05 10:19:14
24738,Bengaluru,Prime,2022-10-07 07:38:28
24739,Remote,Regular,2024-06-15 18:46:17
24740,Chennai,Business,2021-02-01 08:42:31
24741,Kolkata,Prime,2022-11-02 15:02:07
24742,Chennai,Prime,2022-02-09 04:34:51
24743,Chennai,Regular,2022-06-06 02:13:42
24744,Hyderabad,Regular,2022-04-16 15:48:41
24745,Lucknow,Regular,2025-03-09 03:53:12
24746,Pune,Regular,2022-08-08 10:21:56
24747,Remote,Regular,2023-11-06 12:12:45
24748,Pune,Prime,2023-03-09 16:29:00
24749,Pune,Business,2022-07-22 12:56:24
24750,Pune,Prime,2024-03-28 04:53:07
24751,Delhi,Prime,2022-07-06 16:06:07
24752,Pune,Regular,2022-03-29 23:13:27
24753,Hyderabad,Regular,2020-09-09 04:00:03
24754,Mumbai,Regular,2024-01-13 05:30:38
24755,Pune,Regular,2025-03-27 18:41:57
24756,Delhi,Regular,2021-09-25 22:00:51
24757,Delhi,Regular,2025-03-20 07:04:40
24758,Chennai,Regular,2020-12-23 14:51:18
24759,Pune,Regular,2024-08-03 19:37:21
24760,Mumbai,Prime,2023-08-02 02:19:21
24761,Remote,Prime,2022-07-20 01:12:04
24762,Ahmedabad,Regular,2025-01-06 18:31:30
24763,Hyderabad,Business,2020-06-21 03:02:16
24764,Hyderabad,Regular,2021-04-17 03:15:08
24765,Remote,Regular,2025-02-03 01:59:36
24766,Chennai,Regular,2020-03-30 17:28:10
24767,Remote,Business,2023-04-14 03:29:26
24768,Hyderabad,Business,2023-05-29 01:14:59
24769,Chennai,Regular,2021-09-26 20:06:46
24770,Remote,Prime,2021-04-01 14:27:30
24771,Bengaluru,Prime,2024-09-25 03:38:25
24772,Ahmedabad,Regular,2021-04-27 15:32:05
24773,Pune,Prime,2020-06-06 20:46:45
24774,Ahmedabad,Regular,2024-11-19 22:28:28
24775,Chennai,Regular,2020-05-07 12:06:44
24776,Kolkata,Regular,2020-09-25 09:05:01
24777,Remote,Regular,2024-11-14 01:54:43
24778,Kolkata,Prime,2025-01-21 03:20:31
24779,Pune,Prime,2023-02-14 12:44:44
24780,Remote,Regular,2024-06-20 22:58:47
24781,Hyderabad,Prime,2025-06-22 09:21:57
24782,Pune,Regular,2023-06-11 09:54:23
24783,Lucknow,Business,2022-09-10 08:54:28
24784,Hyderabad,Regular,2022-05-30 09:39:01
24785,Pune,Regular,2025-04-06 09:32:41
24786,Pune,Regular,2024-05-24 12:14:20
24787,Bengaluru,Regular,2024-04-27 05:03:29
24788,Hyderabad,Regular,2022-05-17 03:29:08
24789,Bengaluru,Regular,2025-03-18 15:58:05
24790,Bengaluru,Business,2020-01-07 07:00:08
24791,Remote,Regular,2024-02-29 12:28:47
24792,Hyderabad,Regular,2025-05-20 08:12:31
24793,Hyderabad,Regular,2025-02-07 08:23:37
24794,Pune,Regular,2024-10-19 21:34:22
24795,Hyderabad,Regular,2023-04-21 02:43:38
24796,Pune,Regular,2020-08-23 18:30:00
24797,Mumbai,Prime,2023-08-16 10:04:07
24798,Hyderabad,Regular,2025-03-10 00:31:16
24799,Mumbai,Regular,2023-01-18 20:08:48
24800,Ahmedabad,Regular,2020-09-18 14:24:38
24801,Lucknow,Regular,2021-03-18 11:53:55
24802,Kolkata,Regular,2024-08-02 12:47:28
24803,Pune,Regular,2025-01-29 22:40:52
24804,Ahmedabad,Regular,2021-01-01 07:02:36
24805,Hyderabad,Prime,2024-10-23 05:51:33
24806,Remote,Prime,2021-11-19 15:28:05
24807,Mumbai,Regular,2022-07-17 16:35:39
24808,Hyderabad,Regular,2024-10-19 11:08:26
24809,Chennai,Prime,2021-05-17 14:45:08
24810,Lucknow,Regular,2024-08-11 03:11:03
24811,Chennai,Business,2021-11-11 01:17:40
24812,Lucknow,Prime,2024-10-11 17:36:22
24813,Lucknow,Regular,2021-01-19 23:45:29
24814,Ahmedabad,Regular,2022-08-26 09:56:16
24815,Chennai,Regular,2024-08-15 07:04:21
24816,Mumbai,Regular,2024-07-03 21:21:54
24817,Chennai,Regular,2023-05-24 22:11:45
24818,Delhi,Regular,2023-09-03 15:49:23
24819,Ahmedabad,Regular,2020-01-20 10:35:39
24820,Mumbai,Business,2021-09-18 09:51:25
24821,Kolkata,Regular,2021-10-21 03:29:55
24822,Mumbai,Prime,2020-12-30 19:18:49
24823,Chennai,Prime,2024-05-16 17:52:40
24824,Remote,Regular,2021-07-24 08:53:09
24825,Kolkata,Prime,2024-01-08 16:23:41
24826,Pune,Regular,2023-10-10 19:37:25
24827,Chennai,Prime,2021-10-16 14:38:57
24828,Pune,Prime,2023-10-14 06:01:29
24829,Mumbai,Regular,2023-08-14 01:38:16
24830,Remote,Regular,2021-02-06 09:42:33
24831,Delhi,Regular,2020-02-19 15:10:27
24832,Delhi,Prime,2022-03-22 15:46:24
24833,Ahmedabad,Prime,2020-04-22 07:46:02
24834,Bengaluru,Regular,2023-06-11 08:52:58
24835,Bengaluru,Regular,2023-12-04 09:29:54
24836,Lucknow,Regular,2021-07-28 19:59:17
24837,Pune,Regular,2023-06-09 17:35:38
24838,Hyderabad,Regular,2024-08-08 11:26:26
24839,Hyderabad,Regular,2023-05-29 01:59:52
24840,Kolkata,Regular,2024-05-10 12:56:46
24841,Pune,Prime,2020-01-05 08:52:19
24842,Mumbai,Regular,2022-02-10 10:51:06
24843,Lucknow,Regular,2022-10-15 04:26:44
24844,Mumbai,Regular,2021-05-23 12:54:43
24845,Ahmedabad,Regular,2020-02-10 10:14:48
24846,Hyderabad,Regular,2020-10-26 02:04:58
24847,Remote,Regular,2024-06-11 00:52:36
24848,Delhi,Regular,2022-06-30 03:34:39
24849,Delhi,Prime,2024-06-27 15:40:22
24850,Lucknow,Regular,2023-06-15 12:57:39
24851,Hyderabad,Regular,2025-03-22 15:10:22
24852,Delhi,Prime,2023-02-20 03:40:21
24853,Bengaluru,Regular,2021-01-14 22:47:36
24854,Bengaluru,Business,2020-07-05 22:46:22
24855,Kolkata,Business,2024-02-26 12:27:25
24856,Pune,Prime,2022-11-18 09:16:39
24857,Ahmedabad,Regular,2023-01-21 20:17:10
24858,Kolkata,Regular,2020-10-10 13:31:08
24859,Delhi,Prime,2023-11-16 18:31:47
24860,Bengaluru,Regular,2020-10-05 02:16:28
24861,Lucknow,Regular,2023-03-09 14:16:58
24862,Hyderabad,Regular,2025-08-03 10:53:43
24863,Bengaluru,Regular,2024-07-21 04:15:29
24864,Chennai,Prime,2020-07-29 10:22:06
24865,Ahmedabad,Prime,2021-09-23 10:10:23
24866,Delhi,Prime,2024-10-06 23:36:16
24867,Mumbai,Prime,2022-07-05 09:19:41
24868,Kolkata,Prime,2023-08-17 01:05:38
24869,Delhi,Business,2021-03-08 08:30:34
24870,Chennai,Regular,2022-12-08 12:08:35
24871,Remote,Business,2025-04-29 07:01:34
24872,Ahmedabad,Regular,2021-09-04 18:57:38
24873,Pune,Regular,2024-08-21 01:42:11
24874,Bengaluru,Regular,2021-09-27 13:49:15
24875,Kolkata,Regular,2025-03-18 10:55:28
24876,Bengaluru,Regular,2020-02-08 14:19:05
24877,Chennai,Business,2020-11-18 15:15:17
24878,Kolkata,Regular,2023-11-13 22:38:54
24879,Mumbai,Business,2022-05-20 02:40:49
24880,Remote,Prime,2020-01-25 18:54:20
24881,Hyderabad,Business,2020-10-12 09:31:43
24882,Mumbai,Prime,2025-02-21 08:40:08
24883,Kolkata,Prime,2020-08-09 10:11:12
24884,Bengaluru,Regular,2023-02-25 11:59:41
24885,Lucknow,Business,2020-11-29 14:38:52
24886,Pune,Regular,2025-02-09 13:04:58
24887,Delhi,Regular,2022-12-23 03:45:57
24888,Remote,Business,2023-03-15 05:49:44
24889,Ahmedabad,Regular,2022-06-25 13:52:35
24890,Kolkata,Regular,2024-04-29 13:02:14
24891,Delhi,Prime,2020-02-17 22:44:29
24892,Bengaluru,Regular,2022-01-23 09:33:49
24893,Bengaluru,Regular,2024-11-10 15:48:36
24894,Bengaluru,Prime,2024-02-18 14:58:45
24895,Kolkata,Regular,2023-11-14 10:05:46
24896,Pune,Prime,2020-04-03 13:49:47
24897,Mumbai,Regular,2020-04-17 14:58:58
24898,Chennai,Regular,2021-06-20 15:31:30
24899,Pune,Business,2021-03-20 09:51:11
24900,Mumbai,Prime,2020-04-12 16:45:48
24901,Delhi,Regular,2024-09-04 21:09:11
24902,Hyderabad,Regular,2020-01-15 04:19:23
24903,Hyderabad,Prime,2024-04-08 10:14:23
24904,Hyderabad,Regular,2024-10-18 00:16:02
24905,Delhi,Prime,2022-07-11 07:33:06
24906,Bengaluru,Regular,2024-05-09 15:37:01
24907,Kolkata,Regular,2021-11-08 23:23:56
24908,Hyderabad,Business,2020-12-31 13:45:31
24909,Mumbai,Regular,2023-01-04 10:13:09
24910,Ahmedabad,Regular,2023-03-05 22:55:50
24911,Delhi,Business,2022-03-13 10:53:03
24912,Lucknow,Business,2024-01-26 13:56:07
24913,Chennai,Prime,2021-05-28 15:13:05
24914,Mumbai,Regular,2022-08-03 09:04:12
24915,Hyderabad,Prime,2024-02-04 21:40:10
24916,Bengaluru,Regular,2022-03-23 06:13:54
24917,Kolkata,Regular,2025-07-22 02:28:59
24918,Pune,Regular,2023-04-06 08:46:05
24919,Lucknow,Regular,2024-10-13 18:13:04
24920,Hyderabad,Prime,2025-06-15 06:24:13
24921,Bengaluru,Regular,2024-10-01 05:56:00
24922,Kolkata,Prime,2020-01-13 14:46:22
24923,Pune,Regular,2024-09-27 14:12:42
24924,Chennai,Regular,2024-08-07 22:39:02
24925,Remote,Regular,2025-07-25 00:12:52
24926,Kolkata,Prime,2020-12-29 05:31:33
24927,Chennai,Regular,2020-09-27 23:43:42
24928,Lucknow,Business,2022-05-03 09:37:57
24929,Hyderabad,Regular,2023-12-07 14:07:42
24930,Delhi,Prime,2020-04-21 22:37:17
24931,Remote,Prime,2020-08-24 05:37:19
24932,Chennai,Regular,2021-07-13 07:48:58
24933,Delhi,Prime,2021-04-03 02:12:04
24934,Delhi,Regular,2024-07-13 05:57:23
24935,Delhi,Prime,2021-02-01 16:29:03
24936,Delhi,Prime,2025-07-20 12:33:41
24937,Ahmedabad,Regular,2020-06-02 17:46:45
24938,Mumbai,Regular,2021-12-30 05:45:51
24939,Lucknow,Regular,2023-06-17 20:19:11
24940,Kolkata,Regular,2024-09-27 22:04:08
24941,Bengaluru,Regular,2022-10-02 21:19:22
24942,Lucknow,Regular,2023-06-15 15:11:54
24943,Hyderabad,Prime,2022-04-16 23:13:32
24944,Kolkata,Prime,2020-01-15 17:07:32
24945,Bengaluru,Regular,2021-07-29 16:40:41
24946,Chennai,Regular,2023-01-10 09:20:30
24947,Hyderabad,Prime,2023-11-08 19:06:09
24948,Pune,Prime,2020-07-15 10:39:58
24949,Lucknow,Prime,2024-08-04 13:23:05
24950,Chennai,Regular,2020-07-17 09:58:29
24951,Delhi,Business,2023-01-07 00:09:01
24952,Chennai,Regular,2022-03-29 07:29:52
24953,Chennai,Regular,2020-05-01 07:32:39
24954,Lucknow,Regular,2024-10-28 01:52:41
24955,Ahmedabad,Business,2024-02-02 13:02:10
24956,Chennai,Regular,2020-06-02 18:09:09
24957,Chennai,Prime,2025-07-03 12:37:34
24958,Mumbai,Regular,2022-07-25 15:02:03
24959,Lucknow,Regular,2022-01-21 05:11:03
24960,Hyderabad,Regular,2025-05-29 08:00:01
24961,Kolkata,Prime,2024-12-27 07:39:19
24962,Remote,Regular,2020-12-22 14:47:49
24963,Pune,Regular,2025-04-26 21:48:02
24964,Chennai,Regular,2025-06-07 07:18:09
24965,Chennai,Prime,2020-10-18 03:51:50
24966,Kolkata,Regular,2025-06-04 03:54:11
24967,Mumbai,Regular,2024-12-27 20:22:25
24968,Lucknow,Regular,2021-04-26 02:56:24
24969,Mumbai,Regular,2021-02-20 20:41:59
24970,Lucknow,Prime,2024-12-21 03:25:45
24971,Hyderabad,Regular,2022-03-18 08:42:58
24972,Remote,Prime,2020-06-27 14:40:08
24973,Remote,Regular,2024-02-09 05:47:56
24974,Pune,Prime,2024-10-28 12:41:43
24975,Delhi,Prime,2021-06-07 03:13:15
24976,Chennai,Regular,2020-10-12 01:36:18
24977,Pune,Regular,2025-04-25 05:38:12
24978,Lucknow,Regular,2020-03-21 18:29:40
24979,Lucknow,Regular,2022-01-15 17:52:25
24980,Lucknow,Regular,2022-01-27 12:45:20
24981,Bengaluru,Regular,2020-04-19 20:47:22
24982,Hyderabad,Regular,2022-09-07 11:10:04
24983,Ahmedabad,Regular,2021-10-22 00:22:48
24984,Ahmedabad,Regular,2023-01-04 03:39:46
24985,Mumbai,Regular,2020-05-10 00:05:29
24986,Ahmedabad,Business,2021-05-20 07:47:14
24987,Kolkata,Regular,2025-01-18 13:06:49
24988,Lucknow,Regular,2020-08-07 17:16:22
24989,Chennai,Regular,2024-05-18 16:50:58
24990,Mumbai,Regular,2025-07-12 11:46:22
24991,Chennai,Prime,2024-08-02 07:31:51
24992,Mumbai,Prime,2025-05-23 19:06:38
24993,Chennai,Regular,2025-02-04 17:59:00
24994,Lucknow,Prime,2020-09-11 00:36:36
24995,Kolkata,Prime,2025-04-09 07:46:15
24996,Kolkata,Regular,2020-07-26 11:56:18
24997,Delhi,Prime,2020-08-19 00:21:24
24998,Lucknow,Prime,2023-03-11 01:25:52
24999,Pune,Regular,2025-08-06 05:48:20
25000,Kolkata,Prime,2021-08-09 02:13:15
25001,Mumbai,Prime,2025-02-25 07:43:46
25002,Delhi,Prime,2020-12-02 04:31:06
25003,Hyderabad,Regular,2025-05-27 11:40:42
25004,Lucknow,Regular,2025-07-11 22:50:31
25005,Lucknow,Business,2020-10-31 04:47:37
25006,Bengaluru,Regular,2022-10-04 12:12:15
25007,Delhi,Prime,2022-11-21 00:16:01
25008,Mumbai,Business,2024-01-03 22:57:31
25009,Lucknow,Regular,2023-05-20 10:21:20
25010,Lucknow,Regular,2024-11-09 23:58:29
25011,Delhi,Regular,2025-03-01 21:20:06
25012,Lucknow,Regular,2024-04-01 21:08:51
25013,Delhi,Prime,2021-08-06 14:00:08
25014,Remote,Prime,2021-03-27 00:28:32
25015,Hyderabad,Regular,2020-05-02 23:02:44
25016,Chennai,Prime,2021-11-18 17:00:36
25017,Ahmedabad,Business,2024-06-06 16:33:35
25018,Chennai,Business,2024-07-09 03:32:41
25019,Chennai,Regular,2024-01-16 07:44:01
25020,Hyderabad,Prime,2024-02-25 02:29:38
25021,Lucknow,Prime,2021-12-31 21:07:36
25022,Ahmedabad,Prime,2022-06-23 14:43:45
25023,Lucknow,Regular,2022-08-16 07:40:40
25024,Kolkata,Regular,2024-04-05 04:09:23
25025,Kolkata,Regular,2023-12-26 08:57:30
25026,Chennai,Regular,2022-06-21 23:03:19
25027,Remote,Regular,2020-01-06 17:30:20
25028,Delhi,Regular,2025-07-29 13:18:39
25029,Pune,Regular,2025-07-05 21:55:20
25030,Remote,Business,2020-03-30 11:10:25
25031,Pune,Regular,2024-06-04 19:06:25
25032,Remote,Prime,2022-12-26 12:40:57
25033,Hyderabad,Regular,2024-09-17 20:01:48
25034,Mumbai,Prime,2020-08-22 05:32:23
25035,Delhi,Regular,2022-06-18 05:08:21
25036,Bengaluru,Regular,2025-07-03 04:41:44
25037,Lucknow,Prime,2025-04-10 17:31:53
25038,Delhi,Prime,2024-11-21 14:00:52
25039,Chennai,Prime,2022-11-02 09:05:01
25040,Remote,Business,2025-02-11 12:55:43
25041,Pune,Regular,2024-07-21 20:44:20
25042,Lucknow,Regular,2024-06-28 01:46:56
25043,Delhi,Regular,2023-10-11 20:24:45
25044,Chennai,Regular,2024-02-02 08:36:44
25045,Delhi,Prime,2020-11-01 09:45:47
25046,Mumbai,Prime,2022-03-01 14:55:28
25047,Mumbai,Prime,2021-05-17 09:24:38
25048,Chennai,Regular,2022-09-28 12:07:31
25049,Remote,Prime,2021-05-25 08:55:25
25050,Hyderabad,Regular,2020-09-24 06:24:35
25051,Pune,Prime,2022-05-31 12:26:29
25052,Chennai,Regular,2020-07-28 05:28:42
25053,Mumbai,Regular,2021-06-03 03:51:58
25054,Lucknow,Regular,2020-01-01 17:33:07
25055,Remote,Prime,2024-07-12 05:15:55
25056,Ahmedabad,Regular,2022-11-22 11:12:03
25057,Lucknow,Prime,2022-02-22 02:54:33
25058,Pune,Regular,2020-10-27 13:24:06
25059,Chennai,Business,2020-11-26 22:09:18
25060,Chennai,Regular,2024-10-26 20:05:30
25061,Mumbai,Prime,2023-12-03 13:12:01
25062,Hyderabad,Prime,2023-11-23 10:27:14
25063,Mumbai,Regular,2020-09-26 11:19:56
25064,Mumbai,Regular,2022-07-21 15:47:32
25065,Ahmedabad,Regular,2021-06-12 10:47:46
25066,Hyderabad,Regular,2025-07-29 22:42:41
25067,Hyderabad,Regular,2022-03-18 04:51:29
25068,Kolkata,Prime,2024-03-15 15:20:43
25069,Hyderabad,Regular,2020-11-08 14:55:37
25070,Lucknow,Regular,2021-09-23 07:30:07
25071,Lucknow,Prime,2025-02-28 14:25:13
25072,Bengaluru,Regular,2020-12-24 02:57:24
25073,Pune,Regular,2023-03-06 07:25:53
25074,Kolkata,Regular,2024-10-08 13:05:19
25075,Bengaluru,Prime,2022-10-20 02:17:09
25076,Hyderabad,Regular,2021-12-12 20:38:06
25077,Delhi,Regular,2024-07-03 08:57:06
25078,Lucknow,Regular,2020-05-22 13:59:32
25079,Kolkata,Regular,2021-10-29 01:45:16
25080,Remote,Regular,2022-03-27 23:11:01
25081,Kolkata,Regular,2024-09-13 11:33:33
25082,Lucknow,Regular,2023-09-16 13:04:27
25083,Pune,Regular,2023-03-09 01:24:24
25084,Ahmedabad,Prime,2023-04-28 10:08:50
25085,Chennai,Prime,2025-02-23 19:12:22
