product_id,category,sub_category,brand,cost,price
1144,Books,SubC,Brand_20,9.37,16.66
1145,Sports,SubD,Brand_12,11.5,20.08
1146,Toys,SubD,Brand_23,11.57,18.26
1147,Books,SubA,Brand_4,15.89,24.6
1148,Fashion,SubC,Brand_23,16.52,23.49
1149,Home,SubB,Brand_48,37.52,45.44
1150,Electronics,SubD,Brand_48,14.7,18.77
1151,Beauty,SubD,Brand_1,38.91,64.3
1152,Beauty,SubB,Brand_25,43.53,64.55
1153,Sports,SubC,Brand_2,11.11,14.33
1154,Fashion,SubA,Brand_30,42.7,58.0
1155,Grocery,SubA,Brand_3,46.33,81.94
1156,Electronics,SubD,Brand_21,4.1,5.82
1157,Fashion,SubB,Brand_25,26.05,45.45
1158,Electronics,SubD,Brand_20,12.68,17.53
1159,Sports,SubB,Brand_49,64.62,98.61
1160,Sports,SubA,Brand_22,12.56,15.23
1161,Grocery,SubC,Brand_21,5.99,9.06
1162,Beauty,SubB,Brand_33,19.47,30.8
1163,Fashion,SubA,Brand_38,8.92,11.96
1164,Toys,SubD,Brand_15,42.96,66.47
1165,Beauty,SubB,Brand_46,9.66,15.34
1166,Fashion,SubC,Brand_15,19.69,31.74
1167,Beauty,SubD,Brand_46,80.4,133.93
1168,Toys,SubD,Brand_25,53.75,74.54
1169,Home,SubA,Brand_21,30.75,47.38
1170,Home,SubB,Brand_24,17.83,31.9
1171,Grocery,SubD,Brand_5,28.23,49.09
1172,Home,SubC,Brand_6,37.18,65.87
1173,Home,SubB,Brand_49,8.23,11.78
1174,Books,SubC,Brand_43,43.03,71.95
1175,Electronics,SubD,Brand_48,7.42,11.66
1176,Books,SubC,Brand_44,33.48,41.84
1177,Books,SubA,Brand_47,7.39,12.52
1178,Grocery,SubC,Brand_23,117.01,187.95
1179,Books,SubB,Brand_4,39.76,52.46
1180,Home,SubC,Brand_27,4.93,6.15
1181,Toys,SubC,Brand_18,19.98,34.01
1182,Grocery,SubA,Brand_21,12.51,15.6
1183,Grocery,SubC,Brand_28,11.25,14.12
1184,Sports,SubC,Brand_35,22.83,33.25
1185,Grocery,SubD,Brand_22,8.68,11.12
1186,Sports,SubD,Brand_40,39.69,69.39
1187,Grocery,SubB,Brand_23,37.71,55.89
1188,Electronics,SubD,Brand_3,27.44,42.3
1189,Home,SubD,Brand_40,19.65,34.52
1190,Grocery,SubD,Brand_50,36.22,54.99
1191,Home,SubD,Brand_10,40.77,57.57
1192,Home,SubA,Brand_25,30.12,50.55
1193,Beauty,SubD,Brand_49,6.14,9.0
1194,Grocery,SubA,Brand_8,9.84,13.69
1195,Fashion,SubA,Brand_11,15.71,25.67
1196,Beauty,SubD,Brand_5,5.3,8.91
1197,Fashion,SubC,Brand_45,24.47,40.99
1198,Home,SubA,Brand_37,71.21,127.22
1199,Home,SubC,Brand_45,61.7,103.16
1200,Beauty,SubC,Brand_38,38.92,64.68
1201,Beauty,SubD,Brand_29,38.5,66.01
1202,Fashion,SubB,Brand_5,146.86,176.25
1203,Sports,SubD,Brand_9,42.74,60.58
1204,Fashion,SubB,Brand_48,46.01,75.57
1205,Beauty,SubB,Brand_2,5.48,8.55
1206,Toys,SubD,Brand_1,66.37,86.72
1207,Beauty,SubD,Brand_40,28.63,39.57
1208,Toys,SubB,Brand_30,18.61,26.09
1209,Electronics,SubD,Brand_11,14.89,22.94
1210,Beauty,SubB,Brand_28,12.21,20.74
1211,Electronics,SubC,Brand_44,61.98,109.05
1212,Sports,SubD,Brand_12,19.5,32.18
1213,Fashion,SubC,Brand_39,12.62,21.53
1214,Toys,SubA,Brand_26,9.99,14.81
1215,Fashion,SubC,Brand_13,23.32,33.44
1216,Electronics,SubC,Brand_8,14.47,20.77
1217,Toys,SubB,Brand_28,11.78,18.49
1218,Fashion,SubC,Brand_30,5.76,7.34
1219,Beauty,SubD,Brand_9,47.43,73.41
1220,Home,SubB,Brand_39,17.66,28.24
1221,Electronics,SubA,Brand_31,7.53,11.02
1222,Fashion,SubD,Brand_21,15.67,27.77
1223,Electronics,SubA,Brand_47,32.78,51.3
1224,Books,SubC,Brand_34,20.53,27.35
1225,Electronics,SubD,Brand_31,23.75,35.33
1226,Toys,SubD,Brand_25,20.78,33.36
1227,Books,SubA,Brand_12,6.34,8.84
1228,Grocery,SubD,Brand_1,46.96,58.6
1229,Toys,SubD,Brand_22,4.3,6.67
1230,Home,SubD,Brand_40,30.3,53.59
1231,Books,SubC,Brand_37,34.8,51.89
1232,Grocery,SubA,Brand_47,16.41,28.61
1233,Beauty,SubD,Brand_1,27.49,46.76
1234,Electronics,SubB,Brand_1,15.59,20.09
1235,Fashion,SubB,Brand_42,27.79,45.16
1236,Sports,SubB,Brand_42,48.88,71.43
1237,Electronics,SubB,Brand_21,9.8,13.23
1238,Grocery,SubC,Brand_15,36.68,59.13
1239,Electronics,SubD,Brand_17,91.73,150.95
1240,Home,SubA,Brand_22,25.38,33.2
1241,Beauty,SubD,Brand_38,12.72,22.24
1242,Sports,SubC,Brand_35,153.34,253.12
1243,Books,SubB,Brand_45,21.66,38.12
1244,Books,SubC,Brand_16,24.63,34.24
1245,Books,SubD,Brand_8,25.1,44.27
1246,Grocery,SubA,Brand_47,29.93,42.53
1247,Toys,SubC,Brand_17,14.74,18.17
1248,Toys,SubA,Brand_17,23.73,39.34
1249,Fashion,SubC,Brand_26,47.12,76.43
1250,Sports,SubA,Brand_13,14.29,22.27
1251,Books,SubA,Brand_17,13.7,20.47
1252,Toys,SubB,Brand_38,15.38,18.75
1253,Grocery,SubA,Brand_17,7.45,11.73
1254,Fashion,SubB,Brand_48,10.82,15.69
1255,Beauty,SubD,Brand_14,10.43,16.02
1256,Fashion,SubD,Brand_45,19.99,29.14
1257,Toys,SubB,Brand_6,42.45,75.55
1258,Home,SubB,Brand_35,74.0,115.62
1259,Grocery,SubC,Brand_46,21.06,34.74
1260,Home,SubC,Brand_14,30.16,53.14
1261,Books,SubC,Brand_47,24.9,38.72
1262,Home,SubD,Brand_8,3.04,3.67
1263,Books,SubC,Brand_15,7.12,8.69
1264,Books,SubA,Brand_27,39.68,64.34
1265,Toys,SubA,Brand_13,43.31,59.22
1266,Home,SubC,Brand_49,42.43,65.67
1267,Books,SubA,Brand_31,17.04,22.52
1268,Sports,SubD,Brand_35,3.32,4.52
1269,Beauty,SubA,Brand_6,7.93,11.92
1270,Fashion,SubD,Brand_5,9.1,16.25
1271,Fashion,SubB,Brand_22,35.22,55.29
1272,Toys,SubB,Brand_49,14.5,25.54
1273,Home,SubB,Brand_23,91.57,162.59
1274,Home,SubB,Brand_25,74.93,99.27
1275,Books,SubA,Brand_34,90.2,125.08
1276,Grocery,SubC,Brand_26,8.77,14.58
1277,Electronics,SubA,Brand_47,31.11,53.51
1278,Books,SubD,Brand_5,13.01,19.67
1279,Beauty,SubA,Brand_26,26.86,48.24
1280,Sports,SubA,Brand_20,9.69,11.7
1281,Fashion,SubD,Brand_6,60.3,83.2
1282,Books,SubB,Brand_6,9.85,15.5
1283,Electronics,SubB,Brand_50,3.47,5.14
1284,Electronics,SubB,Brand_18,124.73,158.4
1285,Books,SubC,Brand_4,29.78,42.31
1286,Toys,SubD,Brand_17,7.64,9.28
1287,Fashion,SubD,Brand_14,17.28,27.4
1288,Toys,SubA,Brand_14,11.9,20.65
1289,Sports,SubC,Brand_13,20.1,34.79
1290,Electronics,SubB,Brand_7,41.19,66.72
1291,Electronics,SubC,Brand_44,35.76,52.91
1292,Beauty,SubD,Brand_15,25.13,37.88
1293,Sports,SubD,Brand_19,20.09,25.76
1294,Electronics,SubA,Brand_43,52.8,74.16
1295,Sports,SubA,Brand_47,3.54,4.65
1296,Fashion,SubD,Brand_44,10.19,17.25
1297,Home,SubB,Brand_35,8.29,14.5
1298,Electronics,SubB,Brand_17,49.47,75.3
1299,Beauty,SubC,Brand_35,10.28,16.82
1300,Fashion,SubD,Brand_19,6.29,8.01
1301,Books,SubD,Brand_20,32.79,51.32
1302,Sports,SubB,Brand_36,8.83,14.32
1303,Books,SubB,Brand_35,14.59,21.47
1304,Toys,SubD,Brand_32,170.5,229.49
1305,Fashion,SubA,Brand_48,40.62,70.13
1306,Books,SubD,Brand_44,16.54,27.22
1307,Grocery,SubD,Brand_40,17.93,31.2
1308,Grocery,SubB,Brand_24,45.26,76.54
1309,Electronics,SubB,Brand_17,36.32,65.17
1310,Sports,SubA,Brand_7,21.41,28.16
1311,Home,SubA,Brand_43,21.95,27.48
1312,Fashion,SubC,Brand_50,5.28,7.4
1313,Electronics,SubD,Brand_1,4.37,5.58
1314,Beauty,SubB,Brand_35,17.06,25.83
1315,Toys,SubA,Brand_32,11.31,17.87
1316,Sports,SubC,Brand_36,33.89,52.43
1317,Fashion,SubC,Brand_13,23.88,32.37
1318,Grocery,SubB,Brand_6,9.98,17.42
1319,Fashion,SubB,Brand_14,23.16,28.09
1320,Home,SubC,Brand_37,13.73,19.34
1321,Grocery,SubA,Brand_48,128.47,209.59
1322,Home,SubC,Brand_15,28.31,47.0
1323,Beauty,SubD,Brand_47,4.91,7.12
1324,Toys,SubD,Brand_4,102.95,124.58
1325,Beauty,SubB,Brand_40,11.31,17.77
1326,Electronics,SubA,Brand_16,8.32,10.3
1327,Electronics,SubA,Brand_28,137.7,174.15
1328,Beauty,SubD,Brand_16,27.3,43.41
1329,Toys,SubC,Brand_4,37.58,52.14
1330,Beauty,SubB,Brand_45,38.69,54.51
1331,Toys,SubC,Brand_26,16.62,24.8
1332,Toys,SubC,Brand_28,11.95,21.36
1333,Books,SubC,Brand_32,13.84,24.63
1334,Grocery,SubA,Brand_45,85.09,123.36
1335,Sports,SubD,Brand_2,24.03,32.66
1336,Toys,SubA,Brand_31,65.19,90.06
1337,Home,SubD,Brand_3,18.67,25.41
1338,Toys,SubB,Brand_8,10.13,15.39
1339,Toys,SubB,Brand_24,5.46,8.54
1340,Toys,SubC,Brand_15,35.84,53.52
1341,Books,SubD,Brand_43,91.87,132.73
1342,Grocery,SubD,Brand_31,9.01,11.95
1343,Books,SubD,Brand_9,31.75,47.29
1344,Electronics,SubC,Brand_39,5.8,8.15
1345,Books,SubC,Brand_45,12.13,18.5
1346,Home,SubB,Brand_2,25.45,40.85
1347,Home,SubA,Brand_8,4.22,6.67
1348,Books,SubD,Brand_7,19.68,29.08
1349,Grocery,SubD,Brand_44,9.42,14.45
1350,Beauty,SubA,Brand_39,34.47,47.26
1351,Sports,SubD,Brand_42,17.23,20.93
1352,Grocery,SubC,Brand_16,46.58,73.36
1353,Books,SubC,Brand_35,15.55,21.02
1354,Toys,SubD,Brand_30,5.87,9.4
1355,Fashion,SubC,Brand_10,5.25,8.65
1356,Sports,SubC,Brand_38,3.59,6.28
1357,Sports,SubD,Brand_18,35.35,62.74
1358,Home,SubB,Brand_50,199.87,241.11
1359,Sports,SubA,Brand_5,29.59,53.09
1360,Books,SubC,Brand_29,90.07,145.0
1361,Toys,SubB,Brand_39,55.48,88.0
1362,Toys,SubC,Brand_34,12.54,15.16
1363,Electronics,SubC,Brand_43,62.46,107.23
1364,Toys,SubA,Brand_45,13.0,16.73
1365,Grocery,SubC,Brand_23,13.24,22.54
1366,Toys,SubA,Brand_5,16.58,20.05
1367,Home,SubA,Brand_30,17.3,27.47
1368,Toys,SubA,Brand_6,36.27,52.99
1369,Electronics,SubB,Brand_46,10.93,14.43
1370,Fashion,SubD,Brand_44,44.52,56.3
1371,Books,SubB,Brand_4,43.95,64.35
1372,Home,SubD,Brand_29,27.23,34.69
1373,Grocery,SubD,Brand_23,114.59,170.95
1374,Fashion,SubA,Brand_6,63.71,100.35
1375,Home,SubC,Brand_32,52.38,88.86
1376,Beauty,SubA,Brand_42,21.23,34.12
1377,Sports,SubC,Brand_18,27.45,34.01
1378,Beauty,SubD,Brand_15,32.05,44.37
1379,Toys,SubA,Brand_40,20.24,27.79
1380,Fashion,SubC,Brand_32,14.26,24.94
1381,Toys,SubB,Brand_9,2.29,3.94
1382,Sports,SubC,Brand_37,38.16,54.27
1383,Home,SubA,Brand_10,51.06,63.45
1384,Sports,SubB,Brand_20,7.03,12.21
1385,Electronics,SubC,Brand_6,34.48,59.75
1386,Sports,SubC,Brand_48,11.74,20.11
1387,Electronics,SubC,Brand_3,14.38,24.55
1388,Sports,SubC,Brand_42,65.07,96.83
1389,Books,SubC,Brand_11,8.2,10.71
1390,Electronics,SubB,Brand_43,8.19,12.17
1391,Fashion,SubD,Brand_17,101.5,151.92
1392,Toys,SubB,Brand_32,17.54,26.2
1393,Grocery,SubB,Brand_4,61.41,93.54
1394,Toys,SubB,Brand_4,4.74,6.42
1395,Beauty,SubD,Brand_17,5.1,7.24
1396,Toys,SubA,Brand_41,8.79,12.84
1397,Home,SubD,Brand_19,12.97,16.58
1398,Books,SubB,Brand_5,5.66,8.34
1399,Sports,SubC,Brand_32,27.89,47.03
1400,Beauty,SubC,Brand_22,29.57,50.18
1401,Home,SubB,Brand_6,8.91,12.89
1402,Home,SubC,Brand_35,9.57,14.46
1403,Electronics,SubB,Brand_22,10.78,13.15
1404,Toys,SubC,Brand_1,7.01,11.25
1405,Fashion,SubD,Brand_20,1.48,2.14
1406,Grocery,SubA,Brand_22,18.53,27.19
1407,Fashion,SubA,Brand_48,13.58,23.41
1408,Beauty,SubD,Brand_11,14.89,21.99
1409,Books,SubD,Brand_13,8.05,9.76
1410,Fashion,SubB,Brand_42,41.48,55.44
1411,Sports,SubB,Brand_3,177.43,263.55
1412,Fashion,SubB,Brand_9,9.44,13.73
1413,Beauty,SubC,Brand_12,70.49,120.98
1414,Grocery,SubB,Brand_23,27.82,42.43
1415,Fashion,SubD,Brand_14,20.65,33.32
1416,Sports,SubA,Brand_33,14.67,21.73
1417,Electronics,SubC,Brand_18,18.56,27.17
1418,Books,SubB,Brand_49,56.28,82.61
1419,Beauty,SubC,Brand_41,7.18,10.39
1420,Electronics,SubC,Brand_9,15.61,23.78
1421,Electronics,SubB,Brand_23,61.55,83.11
1422,Electronics,SubC,Brand_10,48.48,84.1
1423,Home,SubA,Brand_19,7.28,10.19
1424,Books,SubD,Brand_47,16.97,21.87
1425,Grocery,SubD,Brand_5,38.51,48.44
1426,Toys,SubA,Brand_47,36.34,43.9
1427,Books,SubC,Brand_23,48.1,69.92
1428,Home,SubB,Brand_30,28.26,37.09
1429,Toys,SubC,Brand_25,32.87,39.87
1430,Books,SubA,Brand_28,27.23,41.17
1431,Electronics,SubC,Brand_34,82.89,133.29
1432,Beauty,SubD,Brand_45,13.68,17.12
1433,Toys,SubC,Brand_48,20.89,30.85
1434,Sports,SubA,Brand_47,8.02,13.2
1435,Sports,SubD,Brand_25,6.72,12.04
1436,Fashion,SubC,Brand_10,26.79,42.87
1437,Toys,SubC,Brand_14,10.42,14.03
1438,Beauty,SubD,Brand_42,18.99,30.95
1439,Grocery,SubB,Brand_46,85.77,133.69
1440,Home,SubD,Brand_30,81.42,108.05
1441,Electronics,SubB,Brand_41,148.02,253.21
1442,Fashion,SubA,Brand_25,87.32,127.18
1443,Sports,SubA,Brand_14,173.89,309.03
1444,Home,SubD,Brand_35,29.62,48.39
1445,Home,SubD,Brand_48,8.87,14.07
1446,Electronics,SubA,Brand_34,8.13,13.31
1447,Grocery,SubB,Brand_10,70.28,104.5
1448,Grocery,SubA,Brand_35,20.95,31.49
1449,Toys,SubD,Brand_11,22.4,38.32
1450,Sports,SubA,Brand_11,12.2,19.62
1451,Grocery,SubD,Brand_21,13.59,23.62
1452,Beauty,SubD,Brand_21,28.25,49.0
1453,Grocery,SubA,Brand_22,7.74,13.82
1454,Home,SubB,Brand_45,25.21,40.84
1455,Electronics,SubC,Brand_7,77.92,116.99
1456,Beauty,SubA,Brand_17,2.93,3.81
1457,Toys,SubC,Brand_2,5.0,8.12
1458,Sports,SubA,Brand_12,36.74,50.52
1459,Toys,SubC,Brand_42,68.26,93.5
1460,Home,SubB,Brand_18,12.87,17.28
1461,Beauty,SubB,Brand_11,3.31,5.71
1462,Beauty,SubA,Brand_16,72.56,124.86
1463,Beauty,SubD,Brand_49,9.64,15.22
1464,Home,SubC,Brand_18,14.45,21.44
1465,Home,SubD,Brand_35,26.65,42.73
1466,Toys,SubD,Brand_26,10.98,17.18
1467,Fashion,SubD,Brand_16,9.09,13.18
1468,Toys,SubB,Brand_6,9.24,13.19
1469,Sports,SubA,Brand_44,106.47,152.22
1470,Electronics,SubA,Brand_43,56.79,88.22
1471,Beauty,SubB,Brand_47,33.54,53.28
1472,Fashion,SubB,Brand_47,2.8,4.12
1473,Electronics,SubA,Brand_48,33.65,59.94
1474,Fashion,SubD,Brand_42,32.06,40.08
1475,Grocery,SubC,Brand_12,6.33,8.91
1476,Grocery,SubC,Brand_13,25.24,36.63
1477,Books,SubC,Brand_4,51.53,62.36
1478,Grocery,SubD,Brand_39,33.39,47.38
1479,Toys,SubA,Brand_2,10.84,14.79
1480,Grocery,SubB,Brand_26,20.24,30.43
1481,Home,SubA,Brand_27,38.59,54.1
1482,Beauty,SubD,Brand_27,21.1,34.51
1483,Toys,SubB,Brand_15,61.84,93.13
1484,Electronics,SubD,Brand_8,28.56,36.5
1485,Books,SubC,Brand_7,39.38,64.98
1486,Books,SubC,Brand_47,41.89,52.76
1487,Books,SubD,Brand_46,7.66,13.05
1488,Electronics,SubB,Brand_40,20.92,36.8
1489,Electronics,SubB,Brand_12,14.83,20.67
1490,Electronics,SubA,Brand_13,51.17,89.84
1491,Electronics,SubC,Brand_43,30.35,50.86
1492,Books,SubA,Brand_17,16.88,29.6
1493,Books,SubA,Brand_17,6.31,10.09
1494,Fashion,SubD,Brand_36,4.75,6.37
1495,Toys,SubD,Brand_21,26.44,45.92
1496,Beauty,SubA,Brand_8,10.49,13.75
1497,Grocery,SubC,Brand_5,36.42,48.36
1498,Grocery,SubD,Brand_26,4.56,6.21
1499,Home,SubA,Brand_16,83.88,115.97
1500,Books,SubA,Brand_36,36.35,54.84
1501,Home,SubA,Brand_28,21.87,35.61
1502,Toys,SubA,Brand_29,90.97,159.72
1503,Toys,SubA,Brand_47,46.96,58.84
1504,Home,SubA,Brand_12,13.04,23.11
1505,Books,SubD,Brand_37,21.45,37.6
1506,Home,SubC,Brand_30,3.41,4.2
1507,Grocery,SubA,Brand_23,52.12,73.81
1508,Fashion,SubB,Brand_16,15.32,25.86
1509,Grocery,SubD,Brand_14,3.37,5.28
1510,Sports,SubD,Brand_10,6.9,11.51
1511,Books,SubA,Brand_7,43.8,71.46
1512,Books,SubD,Brand_45,85.47,128.04
1513,Beauty,SubA,Brand_37,20.37,24.95
1514,Electronics,SubC,Brand_29,8.26,12.81
1515,Sports,SubC,Brand_3,5.57,6.85
1516,Toys,SubD,Brand_15,71.44,111.61
1517,Books,SubD,Brand_36,29.97,50.36
1518,Home,SubB,Brand_47,14.86,23.05
1519,Sports,SubD,Brand_46,11.99,21.56
1520,Beauty,SubB,Brand_19,36.61,53.95
1521,Toys,SubC,Brand_13,35.72,58.91
1522,Electronics,SubC,Brand_42,8.92,14.27
1523,Electronics,SubA,Brand_21,7.15,12.83
1524,Beauty,SubC,Brand_37,7.49,12.19
1525,Beauty,SubB,Brand_27,13.12,17.04
1526,Home,SubD,Brand_29,10.75,19.06
1527,Books,SubA,Brand_20,85.8,137.34
1528,Electronics,SubB,Brand_25,12.71,15.7
1529,Toys,SubD,Brand_6,6.49,10.35
1530,Sports,SubA,Brand_36,6.83,11.82
1531,Toys,SubC,Brand_2,16.95,26.21
1532,Fashion,SubB,Brand_22,3.88,5.48
1533,Fashion,SubD,Brand_32,18.95,32.07
1534,Beauty,SubA,Brand_16,6.01,10.03
1535,Home,SubA,Brand_18,56.74,86.61
1536,Fashion,SubC,Brand_5,22.21,28.71
1537,Electronics,SubD,Brand_36,134.92,182.22
1538,Toys,SubC,Brand_30,16.29,26.77
1539,Toys,SubC,Brand_45,1.19,2.0
1540,Beauty,SubD,Brand_19,74.27,101.57
1541,Books,SubD,Brand_23,31.42,44.64
1542,Books,SubD,Brand_34,36.12,45.03
1543,Sports,SubB,Brand_13,8.11,13.2
1544,Beauty,SubD,Brand_43,19.24,23.13
1545,Grocery,SubA,Brand_29,23.65,29.04
1546,Sports,SubC,Brand_36,16.15,19.42
1547,Grocery,SubB,Brand_22,4.2,6.67
1548,Books,SubD,Brand_47,241.67,350.53
1549,Beauty,SubB,Brand_36,42.44,58.5
1550,Grocery,SubD,Brand_9,29.2,51.03
1551,Beauty,SubB,Brand_39,65.25,85.85
1552,Beauty,SubC,Brand_19,35.71,51.19
1553,Books,SubC,Brand_38,10.87,19.18
1554,Sports,SubA,Brand_6,61.59,89.69
1555,Sports,SubA,Brand_47,43.07,66.02
1556,Beauty,SubD,Brand_15,11.25,14.04
1557,Fashion,SubC,Brand_20,40.72,68.17
1558,Home,SubB,Brand_9,16.11,23.42
1559,Books,SubB,Brand_32,24.13,40.55
1560,Home,SubB,Brand_4,34.31,46.4
1561,Home,SubA,Brand_50,68.54,99.62
1562,Sports,SubB,Brand_18,11.18,18.69
1563,Sports,SubA,Brand_5,27.78,49.57
1564,Fashion,SubA,Brand_20,122.72,151.65
1565,Home,SubD,Brand_23,17.07,28.81
1566,Home,SubB,Brand_11,23.87,32.95
1567,Beauty,SubB,Brand_37,122.55,187.56
1568,Sports,SubC,Brand_22,35.5,48.78
1569,Home,SubD,Brand_4,5.31,8.33
1570,Toys,SubC,Brand_29,9.77,13.8
1571,Fashion,SubD,Brand_44,37.2,52.09
1572,Grocery,SubB,Brand_34,29.27,35.79
1573,Toys,SubA,Brand_13,23.15,29.82
1574,Toys,SubA,Brand_42,139.89,244.84
1575,Grocery,SubA,Brand_9,11.47,20.63
1576,Books,SubA,Brand_42,18.7,31.2
1577,Books,SubA,Brand_31,3.42,4.69
1578,Fashion,SubC,Brand_7,56.84,81.93
1579,Toys,SubD,Brand_4,9.75,16.03
1580,Home,SubB,Brand_19,51.79,92.24
1581,Sports,SubC,Brand_42,47.11,69.41
1582,Fashion,SubD,Brand_30,165.66,281.24
1583,Beauty,SubA,Brand_31,35.88,64.05
1584,Grocery,SubD,Brand_35,14.52,25.03
1585,Toys,SubD,Brand_21,30.08,40.2
1586,Fashion,SubA,Brand_31,10.1,12.17
1587,Electronics,SubA,Brand_19,26.65,39.85
1588,Electronics,SubA,Brand_31,16.69,25.35
1589,Books,SubB,Brand_32,18.77,24.79
1590,Grocery,SubA,Brand_2,8.91,12.21
1591,Sports,SubB,Brand_10,26.21,43.48
1592,Home,SubA,Brand_2,41.99,62.24
1593,Sports,SubB,Brand_2,4.52,6.28
1594,Sports,SubD,Brand_24,10.76,16.93
1595,Sports,SubC,Brand_17,23.27,37.04
1596,Grocery,SubD,Brand_32,2.42,4.02
1597,Sports,SubD,Brand_16,95.77,123.93
1598,Beauty,SubA,Brand_16,10.55,17.35
1599,Grocery,SubB,Brand_46,8.6,13.41
1600,Beauty,SubC,Brand_39,16.6,20.49
1601,Grocery,SubA,Brand_31,22.63,37.71
1602,Books,SubA,Brand_43,10.12,14.47
1603,Fashion,SubA,Brand_24,48.33,67.58
1604,Electronics,SubD,Brand_1,28.66,42.1
1605,Sports,SubB,Brand_11,9.41,13.25
1606,Books,SubB,Brand_21,12.5,17.54
1607,Fashion,SubC,Brand_4,5.11,8.61
1608,Electronics,SubB,Brand_7,6.47,8.25
1609,Toys,SubB,Brand_26,28.35,50.53
1610,Home,SubA,Brand_47,9.5,14.56
1611,Beauty,SubA,Brand_50,101.45,132.87
1612,Toys,SubD,Brand_12,21.32,27.26
1613,Grocery,SubA,Brand_31,5.92,9.21
1614,Electronics,SubA,Brand_17,7.15,11.3
1615,Toys,SubA,Brand_33,51.59,63.55
1616,Home,SubA,Brand_11,18.67,25.13
1617,Books,SubD,Brand_28,48.84,81.92
1618,Electronics,SubA,Brand_32,14.38,17.68
1619,Toys,SubC,Brand_1,12.08,20.69
1620,Beauty,SubC,Brand_47,54.78,87.37
1621,Beauty,SubC,Brand_28,9.24,13.5
1622,Fashion,SubC,Brand_42,31.06,43.73
1623,Toys,SubA,Brand_7,16.53,20.03
1624,Sports,SubC,Brand_2,44.11,74.77
1625,Toys,SubA,Brand_42,102.76,132.11
1626,Books,SubD,Brand_24,14.05,19.47
1627,Electronics,SubC,Brand_4,12.22,18.84
1628,Electronics,SubB,Brand_44,36.41,49.07
1629,Books,SubC,Brand_19,7.55,11.31
1630,Toys,SubC,Brand_26,85.67,144.41
1631,Books,SubA,Brand_11,73.49,108.94
1632,Home,SubC,Brand_40,8.14,14.4
1633,Grocery,SubB,Brand_50,4.81,8.22
1634,Books,SubA,Brand_43,7.04,9.85
1635,Beauty,SubA,Brand_11,7.13,10.27
1636,Books,SubD,Brand_45,41.15,59.83
1637,Electronics,SubD,Brand_3,80.64,127.07
1638,Beauty,SubC,Brand_12,40.73,55.88
1639,Electronics,SubD,Brand_3,16.17,28.81
1640,Fashion,SubD,Brand_42,27.22,42.61
1641,Sports,SubD,Brand_27,9.14,13.16
1642,Electronics,SubA,Brand_49,53.69,85.21
1643,Beauty,SubA,Brand_2,29.5,42.4
1644,Fashion,SubA,Brand_49,40.11,67.81
1645,Electronics,SubD,Brand_16,10.39,16.01
1646,Home,SubA,Brand_2,17.18,21.05
1647,Books,SubD,Brand_30,38.41,50.17
1648,Sports,SubA,Brand_20,73.32,126.04
1649,Electronics,SubA,Brand_38,11.57,17.79
1650,Fashion,SubB,Brand_28,40.37,71.46
1651,Home,SubC,Brand_25,10.54,13.11
1652,Toys,SubD,Brand_32,134.45,185.16
1653,Fashion,SubB,Brand_10,13.77,18.12
1654,Books,SubA,Brand_42,35.69,54.69
1655,Fashion,SubD,Brand_40,23.21,33.18
1656,Home,SubA,Brand_33,208.62,270.03
1657,Fashion,SubC,Brand_13,24.6,39.01
1658,Home,SubB,Brand_41,12.58,19.14
1659,Electronics,SubC,Brand_42,35.56,48.53
1660,Grocery,SubB,Brand_47,34.86,51.87
1661,Home,SubA,Brand_37,17.36,28.6
1662,Home,SubC,Brand_16,7.47,9.88
1663,Sports,SubC,Brand_45,12.44,17.11
1664,Home,SubA,Brand_22,44.22,62.25
1665,Home,SubC,Brand_20,4.15,6.84
1666,Toys,SubD,Brand_50,16.0,27.33
1667,Grocery,SubB,Brand_43,48.97,69.82
1668,Electronics,SubB,Brand_27,18.39,25.34
1669,Books,SubB,Brand_41,141.47,245.26
1670,Sports,SubD,Brand_16,4.16,7.49
1671,Toys,SubB,Brand_34,8.42,13.49
1672,Beauty,SubA,Brand_32,2.49,4.47
1673,Grocery,SubC,Brand_26,120.31,192.01
1674,Electronics,SubD,Brand_25,8.54,14.01
1675,Electronics,SubB,Brand_2,3.35,4.8
1676,Beauty,SubA,Brand_12,11.53,16.83
1677,Books,SubC,Brand_40,5.71,7.35
1678,Home,SubC,Brand_9,11.6,19.65
1679,Toys,SubD,Brand_12,20.76,36.51
1680,Fashion,SubD,Brand_26,41.27,64.96
1681,Sports,SubD,Brand_9,17.09,24.03
1682,Fashion,SubA,Brand_10,20.46,26.44
1683,Beauty,SubA,Brand_32,11.85,16.11
1684,Electronics,SubD,Brand_34,5.13,6.94
1685,Books,SubB,Brand_48,3.8,5.96
1686,Electronics,SubC,Brand_20,14.41,25.46
1687,Sports,SubC,Brand_39,21.58,26.52
1688,Electronics,SubA,Brand_2,13.48,16.18
1689,Electronics,SubC,Brand_1,3.92,6.12
1690,Sports,SubB,Brand_36,23.97,32.85
1691,Toys,SubC,Brand_24,86.67,149.79
1692,Toys,SubA,Brand_27,18.04,25.19
1693,Sports,SubA,Brand_2,11.87,16.31
1694,Books,SubB,Brand_31,18.94,25.79
1695,Beauty,SubB,Brand_14,7.4,9.52
1696,Grocery,SubC,Brand_2,6.98,10.81
1697,Electronics,SubC,Brand_29,30.02,39.05
